m_max,r_max,sampleweight
0.0153383202198893,17.9592199728359,0.00015823191989757
0.0270880566211417,31.4505057118367,0.000165911579614206
0.0876952315727249,48.3354097523261,2.79650247553003e-05
0.0732858097553253,31.326298104832,6.07619683318148e-05
0.0578651872603223,36.5939808322582,9.58604818108669e-05
0.0521351748378948,64.7592493763659,0.000108902427316561
0.0562868655053899,42.3707497515716,9.94528625599402e-05
0.0888657248299569,34.8645033861976,2.53008927866065e-05
0.0331926820916124,41.1898182320874,0.000152016986226078
0.0446213892125525,9.76618797285482,0.000130660868177881
0.0667558001633734,24.9406047002412,7.56247684396402e-05
0.0709440543688834,51.2585291522555,6.60919822804936e-05
0.0371735141170211,60.1857063896023,0.000142956308776324
0.031148787336424,43.4352593007498,0.000156669046649579
0.0340771879139356,23.6058020417113,0.00015000378348169
0.0495919207832776,21.9029434863478,0.000114691067609491
0.0562011323613115,31.0657909978181,9.96479977377849e-05
0.0818354371981695,37.5765666179359,4.13023638871318e-05
0.0135492859059013,41.3171038660221,0.000154218328956053
0.0720957942283712,37.9699455422815,6.34705344760554e-05
0.0367053891415708,17.2329563973472,0.000144238300610606
0.0564445635536686,65.7833321136423,9.90939297688079e-05
0.0547219360410236,55.7384775858372,0.000103014761433778
0.0740916753467173,38.9182640507352,5.89277567537194e-05
0.0349069553404115,24.0684144536499,0.000148115169503099
0.0273722411715426,40.3779019683134,0.00016526475389261
0.0428564703254961,54.1483191587031,0.00013002146680424
0.0552385246986523,45.6206926086452,0.000101838966230388
0.0259504020470195,56.6032918426208,0.000168500968234365
0.0214654498640448,31.4160120149609,0.000172236122172722
0.0308036856492981,65.435961795738,0.000157454524422681
0.0758152373367921,16.1000007065013,5.57264936206168e-05
0.0817851771693677,65.7091592694633,4.14167595478084e-05
0.0406085553951561,46.8126797210425,0.000135137892714275
0.0689375694724731,38.5357930720784,7.06588950108318e-05
0.0161193302832544,62.0949042716529,0.000160067946067782
0.0238948522345163,30.8567759057041,0.000173179556457661
0.0151558659900911,58.4109117789194,0.000157875027818786
0.0735216305148788,40.7292084407527,6.02252222886179e-05
0.051305310537573,50.4280331742484,0.000110791261787418
0.0332394706713967,64.4374517211691,0.000151910491848257
0.0565324169839732,13.136054109782,0.000100781066144687
0.0484079511021264,8.16660913522355,0.000125370224916461
0.0612729499069974,25.3341381729115,8.81041539955343e-05
0.0617260877462104,54.8483214143198,8.70727776965139e-05
0.0534318607277237,38.0719158670399,0.000105951071286867
0.0484782957844436,38.5960927372798,0.000117225763082702
0.0818982764310204,57.9777126433328,4.11593369981756e-05
0.0293915903405286,32.8743045206647,0.000160668561096273
0.0914584796177223,25.9989755693823,1.93995850478462e-05
0.0411197476787493,35.2701558568515,0.000133974380069964
0.0575588321988471,36.5559018170461,9.65577693074026e-05
0.0613523491192609,68.2645486830734,8.7923435329815e-05
0.064537486510817,61.1889881966636,8.06738195826953e-05
0.0476745924726129,16.1411392246373,0.000119502203814467
0.0911651681177318,39.6285311179236,2.00671844031455e-05
0.0865608427766711,29.5922065468039,3.05469802153787e-05
0.0619249473931268,32.3398420598824,8.66201579660202e-05
0.02942419732688,26.2669950840063,0.00016059434510724
0.0360813052370213,20.0934800331015,0.000145472037153526
0.0565816316637211,12.9111164994538,0.000100856153722082
0.0271428116969764,47.2908200172242,0.000165786952883485
0.0747334930952638,27.9945858509745,5.74669305837151e-05
0.0718673224071972,41.2915940396488,6.39905537747354e-05
0.0628665552660823,47.2097407456022,8.44769865971847e-05
0.0407039416208863,29.0412139077671,0.000134920786386006
0.012645235999953,58.435720144771,0.00015216064238601
0.088003134583123,10.9981001145206,3.3358916489387e-05
