Homophily,Strong Force,Weak Force,Evidence,Pol-Opinion,Status-Quo Bias,Pol Int Feedback,Biased Assimilation,Shifting Baselines,sampleweight
0.83604248397471,0.455184576334432,0.429400943865422,0.295430520619266,0.00436104328255169,10.4810667028651,-6.63730745801357,0.416552511975169,1,4.01835995288178e-05
0.886689003109194,0.844565398059785,0.0390823887363159,0.0337651580572128,0.00124560410040431,16.9736755723134,-5.6748348867785,0.252382840495557,1,6.43526911014439e-05
0.902643717659301,0.512571413768455,0.302476514853209,0.214590100175701,0.00151282256934792,15.0016546417028,-2.84530526426265,0.97077569575049,1,6.56064299216729e-05
0.965229200350372,0.48666074918583,0.248441030433001,0.0257108028978109,0.00171730558038689,13.1371889738366,-10.5467203704524,0.0615034296642989,1,5.44545865609093e-05
0.889109265764204,0.0867922371253371,0.0866232433505974,0.0252741440199316,0.00167449399828911,1.71508870762773,-0.299924271345102,0.62780525884591,1,5.67772984733759e-05
0.677877002635464,0.830794548615813,0.754543892125774,0.0120101092848927,0.00353876768494956,8.64403947070241,2.59460956023089,0.531311166938394,1,2.85945882491483e-05
0.776966617062062,0.588033794658259,0.485080612420102,0.0317755257943645,0.00178079463774338,3.81196260428987,-3.24691090384919,0.553758077789098,1,4.57109965584222e-05
0.840089927522582,0.518485493957996,0.483071144853681,0.131555763585493,0.00363325989921577,14.65855015954,-12.7117581625903,0.242586644832045,0,3.48572959451327e-05
0.599864836809427,0.528596029849723,0.363655924613811,0.0535526649327949,0.00104744974989444,3.46526855649427,-1.52385799535651,0.523596894461662,1,3.9763332902119e-05
0.749709955103514,0.408791085705161,0.187618991771211,0.236822398938239,0.0044057710992638,2.89593678177334,-2.00475118620662,0.273727156687528,1,6.17686351012577e-05
0.862628777338344,0.68230322515592,0.494865491472352,0.0354852752527222,0.00107918697292916,9.26061467803083,-8.09469693063111,0.125698390882462,1,5.43767110540312e-05
0.78595153392251,0.807938519399613,0.471804568582615,0.0265710633946583,0.000583726990735158,27.5558397623245,-12.8613452475112,0.284327467205003,1,4.35030431007016e-05
0.667273954777461,0.944921598304063,0.846385264373582,0.0860052524367347,0.000325108212418854,29.1103157633916,23.0107558616889,0.239749126369134,0,2.00972397068963e-05
0.674886483707573,0.106368085369468,0.0461195777391156,0.267228679172695,0.00401390321203508,18.8817462220322,-6.70039018654494,0.69144567870535,1,5.17520505969971e-05
0.672916355522447,0.212930367561057,0.0698412211879859,0.118233062303625,0.00271423953818157,14.0220159199089,0.933378042556999,0.740114308893681,0,6.5047681032744e-05
0.920945176454342,0.623041402315721,0.355521044414662,0.208393473993056,0.000746555880177766,24.769918194972,-12.4280653580365,0.359630064340308,1,5.13316806254417e-05
0.785605240520799,0.694735498866066,0.136271766353467,0.264310952997766,0.00291567725944333,2.69703981722705,-1.37702530715663,0.18545058905147,1,3.87573900458834e-05
0.849814702237552,0.379111482063308,0.271710736479865,0.112739199050702,0.000791910043917596,13.9181777427439,-2.67241903411473,0.890743711031973,1,5.73923919724203e-05
0.643424320060384,0.23976413346827,0.143149464249865,0.0119906706735492,0.000540968741988763,7.42855585552752,2.36440762459534,0.0734162535518408,0,6.33232371977928e-05
0.767884273430305,0.567353829741478,0.0173955402326179,0.160838046320714,0.00362944145570509,28.6834506827872,-22.364203422672,0.295952107058838,0,3.65488353952531e-05
